gene;Arabidopsis_G18_wt22;Arabidopsis_G18_wt29;Arabidopsis_G17_mut22;Arabidopsis_Ruben_mut29
AT2G37410;29,83428697;30,74436475;31,65381806;33,35401636
AT2G37420;3,679149507;3,958362888;3,248394745;5,631280426
AT2G37430;0,67870126;0;0;0
AT2G37435;0;0;0;0
AT2G37440;0,328674824;0,434950385;0,725483952;1,650061004
AT2G37450;6,417649347;7,508099331;7,14442874;7,354294442
AT2G37460;10,7784522;6,569908627;14,53430802;5,575129241
AT2G37470;19,41824648;6,459368075;19,67431305;11,71966405
AT2G37480;12,28954099;18,78025099;12,98206566;22,21852977
AT2G37500;8,830066932;11,34652799;4,576055583;12,52803847
AT2G37510;3,030640884;2,673723541;0;4,709362288
AT2G37520;3,420217261;4,861398352;5,368494723;6,359507626
AT2G37530;1,683752927;0;0;0
AT2G37540;2,64340321;5,08819787;4,880001178;7,037543366
AT2G37550;19,82115366;21,48804701;17,20387479;22,48791627
AT2G37555;0;0,383523782;0;0
AT2G37560;1,264485085;1,487422922;0,186073199;1,763375378
AT2G37570;8,572223565;14,21261578;14,2237253;16,2001525
AT2G37580;0,557568227;0,737855465;1,969152592;0,233265404
AT2G37585;4,975529908;6,298069767;2,673996926;1,991069877
AT2G37590;1,270366411;0,747170584;0;0,885788562
AT2G37600;21,02768091;27,11337926;30,34787755;32,82026478
AT2G37610;0,632242543;0;0;1,058025227
AT2G37620;6,904663954;9,746407187;8,839585722;15,30984283
AT2G37630;11,13116068;20,22678032;14,5218587;20,156539
AT2G37640;12,04257061;15,00896279;11,47648591;19,6727954
AT2G37650;1,594477729;2,164148825;1,94925642;2,873528099
AT2G37660;84,42663476;101,510703;79,86639192;86,99033759
AT2G37670;0,101480969;0,71623677;1,075194942;0,764204209
AT2G37678;1,583748715;4,471140076;1,677988131;5,03561112
AT2G37680;3,624457723;3,730541282;4,533483888;1,516335681
AT2G37690;7,428655936;8,048509309;11,62192652;12,43147187
AT2G37700;0,162328192;0,143210867;0,14332281;0,135823921
AT2G37710;11,46492852;11,76384582;15,51400759;9,384439636
AT2G37720;1,035924062;0;0,182927618;0
AT2G37730;0;0;0;0
AT2G37740;0;0;0;0
AT2G37750;4,854782072;3,114935538;0,779342594;1,846415216
AT2G37760;13,67845656;19,88596317;22,11278595;21,11700653
AT2G37770;3,221013271;4,668467468;8,328555769;5,39019928
AT2G37780;0;0;0;0
AT2G37790;7,984970812;11,00716258;3,084414622;13,98880026
AT2G37800;0;0;0;0
AT2G37805;0;0;0;0
AT2G37810;0;0;0;0
AT2G37820;0;0,930100686;0;0,661593939
AT2G37840;3,832919029;4,661010906;4,207335216;6,500870218
AT2G37860;13,71098534;13,7805359;15,17043844;18,29761275
AT2G37870;0,994228523;4,385693172;0;9,982740364
AT2G37880;0;0,270831341;0;0,256861616
AT2G37890;2,170373162;0,870349636;0,696823967;2,641459886
AT2G37900;0,789389533;0,23214115;0,34848391;1,210919046
AT2G37910;0;0;0;0
AT2G37920;4,090253711;7,217092394;4,29924628;6,681856141
AT2G37925;0;0;0;0
AT2G37930;2,094660585;2,078969918;2,542949419;1,424030667
AT2G37940;8,680417673;9,328992801;8,221504665;13,46977733
AT2G37950;1,052519377;0,23214115;0,232322607;1,100835496
AT2G37960;0,535546624;0,314983678;0;0,448104802
AT2G37970;15,26468223;14,8136635;15,83605485;16,28471882
AT2G37975;4,476567888;6,821629264;2,515196342;4,086166394
AT2G37980;0,607184149;0,749946847;0,857752063;1,422527821
AT2G37990;20,68477328;17,78674264;28,20362082;22,56540903
AT2G38000;2,045251871;5,413150173;3,250428869;4,278279159
AT2G38010;2,905272078;6,151486484;2,565122872;5,931423702
AT2G38020;5,801601786;7,339520047;9,954756334;9,250724177
AT2G38025;9,055779509;10,23627018;11,24371265;11,83935867
AT2G38030;0;0;0;0
AT2G38040;50,99250212;47,97383373;52,49488189;47,88934105
AT2G38050;2,029619372;3,836982698;4,095980733;6,792926299
AT2G38060;0,913474175;0,134315782;0;0,891713569
AT2G38070;1,002044785;2,273231259;0,50555737;0,718658645
AT2G38080;6,141622763;6,426387068;8,196895553;6,333924219
AT2G38090;1,834198146;3,677694039;3,238900515;2,511356583
AT2G38100;0;0;0;0,150209779
AT2G38110;3,601381572;2,287618798;5,21476028;3,977639145
AT2G38120;19,10963553;25,03007712;29,70763362;35,70659972
AT2G38130;5,91187832;7,562676287;4,436758351;8,161908894
AT2G38140;80,84371859;89,38505096;115,874249;87,40996555
AT2G38150;0;0;0;0
AT2G38152;0;0,246167191;0;0,933878659
AT2G38160;1,360783949;4,401924919;2,603170673;3,605569244
AT2G38170;32,27788076;26,71054166;46,1724534;33,18385836
AT2G38180;1,729445001;2,860816815;3,053923219;4,883855933
AT2G38185;1,265112621;1,116120823;1,396241571;1,058550302
AT2G38195;0;0;0;0
AT2G38210;1,96495524;2,600314893;0;2,192167377
AT2G38220;0;0;0;0
AT2G38230;61,6421684;48,68119421;70,44539718;46,79409546
AT2G38240;0;0;1,431769347;0
AT2G38250;0,375324195;0;1,988287467;0,628085647
AT2G38255;0;1,222273619;1,223229029;0
AT2G38270;19,00334197;22,59674391;20,18275035;25,80959724
AT2G38280;11,99332512;20,52325106;15,79243447;23,96313853
AT2G38290;2,185991102;5,488943797;3,71164481;7,738379761
AT2G38300;4,837195316;4,089707428;4,092904214;3,035548659
AT2G38310;26,5911189;68,42352316;44,41223059;67,11911913
AT2G38320;2,440206061;2,691029984;3,052217934;1,871631097
AT2G38325;0;5,30420627;0;12,57652628
AT2G38330;8,607219166;9,047634603;8,246250866;11,79880546
AT2G38340;0;0;0;0
AT2G38350;0;0;0;0,92256871
AT2G38360;3,490691221;7,91895584;5,943859365;11,2657334
AT2G38365;0;0;0;0
AT2G38370;1,607868191;3,739708733;3,87168821;2,812988172
AT2G38380;24,84974889;24,62144458;28,35367107;36,62658656
AT2G38390;20,50605314;8,943896617;15,66405358;11,95270148
AT2G38400;1,562010988;3,858550051;2,758261535;3,65952255
AT2G38410;4,963776558;5,126861987;4,168831454;6,888419563
AT2G38420;1,544035089;2,383840734;1,022444615;3,875794411
AT2G38430;0,367956399;0,486933486;0,812190175;1,231512043
AT2G38440;9,475858288;13,43347892;12,75158563;12,90460958
AT2G38450;2,2807277;4,599148177;6,328771866;4,089299957
AT2G38460;1,351358106;1,430651055;2,266968132;1,017642585
AT2G38465;0;0,501110396;0;0,475262669
AT2G38470;2,520219409;5,419572101;3,754944275;5,535412261
AT2G38480;3,823802898;4,216843985;1,969398736;6,132314216
AT2G38490;0;0;0;0,41177198
AT2G38500;0,445976545;0,196727035;2,362569712;0
AT2G38510;0;0;0;0
AT2G38530;13,19343934;70,34399206;13,42138781;79,19475957
AT2G38540;185,8153215;365,7985143;227,7858779;405,3944757
AT2G38550;11,20103879;15,50435566;9,37808922;13,41191251
AT2G38560;9,001419251;6,670713648;9,37808922;11,14692341
AT2G38570;3,211203984;2,397172291;5,452377453;3,100259968
AT2G38580;7,325292907;5,847110798;5,389706448;10,50728501
AT2G38590;0;0;0;0
AT2G38600;0,967806352;1,494199336;1,068119501;1,012233702
AT2G38610;7,187599432;9,511678161;6,169795539;8,854000584
AT2G38620;2,440914106;2,936520881;1,763289756;3,527733139
AT2G38630;2,371350634;2,745851897;2,486284119;2,232187177
AT2G38640;1,952912614;1,722918891;4,598041701;5,174489057
AT2G38646;0;0;0;0
AT2G38650;9,422453377;17,38125657;13,61335532;16,3823261
AT2G38660;1,576057849;3,412913297;3,66858706;5,754439364
AT2G38670;9,765671419;10,53014389;5,748204516;9,986989544
AT2G38680;3,211203984;3,922645567;1,744760785;5,580467942
AT2G38690;0;0;0;0
AT2G38695;2,37292733;3,289736442;3,292307918;3,403689667
AT2G38700;10,87431021;15,40797871;13,09247202;17,64615394
AT2G38710;4,809814966;8,486730032;7,856361535;10,26244545
AT2G38720;1,358435865;0,342415265;1,713414596;0,974259527
AT2G38730;7,13880378;7,443173361;7,448991437;7,059247747
AT2G38740;11,89765512;7,530078544;7,535964552;7,790913036
AT2G38750;5,549526677;7,107040424;3,63532672;12,7319665
AT2G38760;2,238760479;5,925307707;3,733665497;3,746449984
AT2G38770;10,97903142;12,93370605;16,99232218;15,50883999
AT2G38780;3,570581143;6,725836357;5,538241665;5,086980165
AT2G38790;0,592837659;0,784529113;0;0,99208319
AT2G38800;18,24385799;28,56005683;18,16676775;32,2517789
AT2G38810;4,723435735;5,449361288;5,774422096;6,384343787
AT2G38820;2,077024931;3,206725464;2,139488035;2,751670172
AT2G38823;0,837084697;0,492334382;0;0,933878659
AT2G38830;0;0;0;0
AT2G38840;3,730664918;6,696105372;5,679101263;9,256973242
AT2G38860;6,303961442;7,150559748;9,541532131;7,912015311
AT2G38870;10,03966514;26,95699351;7,32261761;25,5665274
AT2G38880;4,359384411;4,761691362;2,74927697;5,558251095
AT2G38890;0;0;0;0
AT2G38900;0;0;0;0
AT2G38905;0;0;0;0
AT2G38910;0;0;0;0
AT2G38920;0;0,528095677;0;0,333904017
AT2G38940;3,510418284;12,52876363;11,27061298;12,5500759
AT2G38950;7,548607662;8,297220526;5,900001761;9,008211681
AT2G38960;2,665135318;4,849480798;7,353441625;5,156835973
AT2G38970;2,889966701;7,316290825;4,548521191;7,359449923
AT2G38995;0,752598586;0,9295515;0,132896871;0,629717424
AT2G39000;6,941783194;5,729139169;7,710726906;6,557823263
AT2G39010;33,29181627;50,08813439;38,05474637;64,29279789
AT2G39020;11,75831149;16,5976639;25,53885551;24,20261988
AT2G39030;0;0;0;0
AT2G39040;1,662110052;0,209480575;1,048221597;2,582779913
AT2G39050;5,314688582;5,300359855;2,244212794;4,060238942
AT2G39060;0;0;0;0
AT2G39080;15,27299632;22,86548179;17,36683189;21,29880849
AT2G39090;6,769253834;3,787148311;3,061241559;4,282535271
AT2G39100;0,681847878;3,208250297;0,80268952;2,662420115
AT2G39110;1,686872639;1,934673436;1,340436257;1,97602594
AT2G39120;1,289038194;3,411686072;0;2,157138812
AT2G39130;6,023634054;9,432763797;6,647983851;10,83625837
AT2G39140;6,031234854;9,222960555;7,987646969;12,27976787
AT2G39160;0;0;0;0,738566086
AT2G39170;5,10293981;6,002624889;9,511585152;5,693004069
AT2G39175;11,38036577;0;0;3,174075681
AT2G39180;2,069157412;4,08047037;2,364224173;3,055260014
AT2G39190;17,80470364;22,5621859;23,15146306;22,48187164
AT2G39200;1,534924092;2,843729084;3,116994972;2,953908582
AT2G39210;2,326913275;6,279378213;5,196621604;8,246052285
AT2G39220;4,098395389;4,777927651;3,618555326;2,939336965
AT2G39230;0,80543505;0,532934469;0,266675523;1,43209481
AT2G39240;0,534872415;0,235940354;0,590311953;0
AT2G39250;7,888409887;5,127975312;7,331405253;5,037165055
AT2G39260;10,21662178;9,969382589;9,020459876;10,49133395
AT2G39270;3,842466305;8,716990149;7,269836604;6,659817708
AT2G39280;4,056367996;7,853151221;7,162896999;8,108034908
AT2G39290;6,420564567;8,811315789;6,29871664;8,953735877
AT2G39300;1,627150169;1,276018984;4,070489789;2,269126444
AT2G39310;29,58669074;134,0010005;38,27601459;132,7816407
AT2G39320;0;0;0;0
AT2G39330;0;1,582575361;0;2,865439868
AT2G39340;8,124469388;8,374837758;7,097748685;10,44736021
AT2G39350;2,270950708;2,319844153;2,005067838;3,500293512
AT2G39355;0;0;0;0
AT2G39360;3,87628179;5,524249762;4,738772469;6,653084397
AT2G39370;1,128364878;0,796382245;0;0,377652064
AT2G39375;0,287590471;0,507442116;0,507838766;1,443803378
AT2G39380;1,994440606;4,737266553;5,96007596;3,465962275
AT2G39390;49,55815488;32,98304526;49,89706406;54,92493307
AT2G39400;2,756887453;1,013420809;4,665379641;2,114524823
AT2G39410;1,282810956;0,226346966;1,359143365;1,288030711
AT2G39415;0;0;0;0
AT2G39420;5,992079759;4,719995506;3,401053176;4,655595223
AT2G39430;3,229563258;5,223567999;6,415753605;10,13345108
AT2G39435;1,815200754;3,930771192;1,748374997;2,209196124
AT2G39440;2,933182139;2,587742473;0,470866404;3,346724149
AT2G39445;3,110162073;1,995548765;3,245301505;1,892616555
AT2G39450;9,249918147;10,65868938;8,333610089;10,26685617
AT2G39460;85,27259983;64,67147269;95,29044378;105,5044874
AT2G39470;50,44270232;60,24062835;43,17904013;69,74387916
AT2G39480;6,527043045;5,931106519;7,83748546;7,918935231
AT2G39490;0;0;0;0
AT2G39500;2,606545943;4,599148177;5,465757521;1,363099986
AT2G39510;1,401980949;2,473740448;0,353667727;2,513724298
AT2G39518;0,677979237;0,598133899;0;1,418204028
AT2G39520;0;0;0;0
AT2G39530;2,343016481;1,771783187;2,955280216;4,761113522
AT2G39540;0;0;0;0
AT2G39550;2,422358436;5,245555751;4,666360911;5,712020092
AT2G39560;0,971494639;2,142705277;1,50106611;0,81287304
AT2G39570;7,297333774;15,17512012;15,34038586;13,08397609
AT2G39580;7,051650889;10,42180721;6,279257771;11,19541579
AT2G39590;0;0;0;0
AT2G39600;0;0;0;0
AT2G39610;0;0;0;0
AT2G39620;0,600320726;0,635545439;0;0,803684573
AT2G39630;5,656513162;7,577935716;8,138775654;11,74470607
AT2G39640;0;0;0;0
AT2G39650;0,57003621;1,843978685;0;1,589876906
AT2G39660;3,05312889;5,812425731;6,95198747;7,932788238
AT2G39670;19,81245025;16,99361422;15,22522257;23,94535851
AT2G39675;5,799498834;5,684993576;1,99130307;4,313405172
AT2G39681;6,786355578;8,164267153;2,451194665;8,517461557
AT2G39690;0,326318732;1,15155323;1,15245336;1,501713226
AT2G39700;24,69166868;57,83958794;30,44590087;45,77284289
AT2G39705;3,040970266;1,91631174;1,342466759;1,999213312
AT2G39710;2,506021258;2,040819835;2,553018844;3,871105005
AT2G39720;7,841202378;8,826091214;6,206966136;10,06762401
AT2G39725;0,787763267;0;0;0,988710843
AT2G39730;2687,69656;3122,720911;2895,798675;3281,433464
AT2G39740;4,285534701;5,000451291;3,66172681;4,511180881
AT2G39750;7,989558917;12,33510568;7,054141494;13,81578449
AT2G39760;7,820753643;11,39253892;9,313855732;12,02235515
AT2G39770;35,6195134;48,75062331;48,95872559;53,0022692
AT2G39780;14,16223295;21,86511696;25,48916557;22,10458859
AT2G39782;0;0;0;0
AT2G39790;0;0;0;0
AT2G39795;4,755973753;8,129487781;5,51137706;7,958876335
AT2G39800;16,01034012;7,749027094;16,3936591;9,768090547
AT2G39805;2,209779761;6,238511674;1,951058784;6,65631405
AT2G39810;7,041994287;8,11097472;7,512833905;10,72054291
AT2G39820;0,321868931;0;0;0
AT2G39830;0,697876131;3,078437717;4,066714116;1,985361398
AT2G39840;3,973195031;5,958964899;5,086619465;5,485372686
AT2G39850;3,203111139;5,861088686;0,837952871;5,757295874
AT2G39851;0;0;0;0
AT2G39855;0;0;0;0
AT2G39860;0;0;0;0
AT2G39865;0;0;0;0
AT2G39870;8,895234116;9,113395374;13,04740913;7,322811252
AT2G39880;0,920954455;1,828111554;1,219693685;1,348523483
AT2G39885;0;0;0;0
AT2G39890;4,351824239;5,261278956;3,130773336;7,956863468
AT2G39900;4,013227223;8,96949742;3,307134737;9,402299751
AT2G39910;2,595928647;2,099356589;1,336998463;3,62012705
AT2G39920;0;0;0;0
AT2G39930;9,208903218;13,80164814;7,934803901;13,46108698
AT2G39940;10,79524533;15,3502757;9,867738358;16,57755589
AT2G39950;5,952161838;7,39602558;4,441084082;8,908455503
AT2G39960;11,42895828;16,80495752;11,5324069;13,2058896
AT2G39970;11,60646575;17,87271623;10,8065399;15,36168548
AT2G39975;0;0;0;0
AT2G39980;1,397031748;6,386611057;1,794134247;9,2451754
AT2G39990;23,89361862;24,35066123;26,0064659;32,05672815
AT2G40000;2,244015785;2,893464634;2,286099756;3,321947029
AT2G40004;0;0;0;0
AT2G40008;0;0;0;0
AT2G40010;4,975529908;3,053609584;3,437996048;4,706165165
AT2G40020;2,420685536;2,912185072;1,360082;1,288920235
AT2G40030;2,745716806;2,984687233;1,818186247;3,364061131
AT2G40050;0;0;0;0,13872131
AT2G40060;41,82284419;65,76268595;43,45739558;55,46697253
AT2G40070;5,372285063;7,620522463;6,510409045;8,990241467
AT2G40080;0,483536027;3,412721485;0;2,832103946
AT2G40085;1,529521159;0,899593383;0;1,279787315
AT2G40090;3,169072516;3,49481517;2,658135681;5,038115154
AT2G40095;1,660717871;1,831419754;3,665702627;1,910648814
AT2G40100;15,21983716;28,34673995;6,61229945;25,06533154
AT2G40110;4,026266589;5,074421161;5,078387664;4,812677928
AT2G40113;1,403745557;2,476854029;1,487274061;2,584005224
AT2G40116;0;0;0;0
AT2G40120;1,389059466;1,715658698;2,084928292;2,67319713
AT2G40130;0,588820896;1,298689247;0,173293918;1,724382353
AT2G40140;6,86243917;5,597327787;9,145637597;8,775461574
AT2G40150;4,368063625;4,239002406;3,085320648;4,385837267
AT2G40160;1,093139765;0,48220057;0,48257749;0,609770971
AT2G40165;1,593251207;0,468538221;0;4,888076549
AT2G40170;0;0;0;0
AT2G40180;0;0,192681928;0,192832541;0
AT2G40190;3,048426621;3,955021558;2,058218793;2,550692219
AT2G40200;0,531083736;0,23426911;0;0,444370595
AT2G40205;33,05881468;55,90052544;55,94422099;59,93240306
AT2G40210;0;0;0;0
AT2G40220;0;0;0;0
AT2G40230;4,387610898;1,774155052;1,614128953;2,753415049
AT2G40240;0,790205187;1,742857609;2,441907918;2,314143212
AT2G40250;0;0,235052619;0;0,222928392
AT2G40260;2,518310654;1,777384187;2,07523576;2,809508506
AT2G40270;5,737999546;7,53710943;10,58271773;8,748712802
AT2G40280;4,533344417;6,192703419;5,681082042;5,50619829
AT2G40290;19,75670619;20,53629769;22,4521473;31,09775806
AT2G40300;13,0636353;15,59283145;7,689430068;15,00286576
AT2G40310;0;0;0;0
AT2G40316;3,970181774;6,852942554;5,791452714;6,643894059
AT2G40320;0,892077944;2,361054863;3,780640671;3,134977325
AT2G40330;0,992061773;2,800726598;3,503644789;3,81837747
AT2G40340;0,143990168;0;0;0,481920212
AT2G40350;0;0;0;0
AT2G40360;24,98741901;26,00413877;22,91866494;31,46285906
AT2G40370;1,773563496;0,391172911;0,652464463;1,607648722
AT2G40380;9,495274505;7,884254017;17,75343796;7,711251348
AT2G40390;2,033151193;0,326128692;3,427027963;1,237226716
AT2G40400;23,73427315;25,0854534;37,13889315;30,86999269
AT2G40410;6,976366233;7,818211727;8,157272872;8,677058963
AT2G40420;3,175295489;2,636557396;2,803531947;3,594556985
AT2G40430;19,37183333;19,84226776;21,01735606;16,75833466
AT2G40435;0,733653664;1,078752618;0,647757506;2,250841082
AT2G40440;0;0;0;0
AT2G40450;0;0;0;0,328352657
AT2G40460;4,269369861;15,29454849;5,254471426;12,12411856
AT2G40470;0;0,725478535;0,544534213;0,172014424
AT2G40475;11,44394323;11,21799411;11,67583335;14,89510376
AT2G40480;5,618518112;6,939558531;5,811108181;5,507061283
AT2G40490;58,83406653;52,81263609;56,12323245;64,03067585
AT2G40500;0;0;0;0
AT2G40510;48,46391505;45,25045932;36,01471525;56,7713004
AT2G40520;1,251244404;2,085117735;1,10474873;4,304113096
AT2G40530;0;1,443506713;0;0,684524666
AT2G40540;10,04708644;11,73155977;13,65403407;18,46164081
AT2G40550;3,737426811;4,518483273;4,644231846;6,601856803
AT2G40560;0;0;0;0
AT2G40570;2,083654078;3,939134969;2,102514164;6,724711485
AT2G40580;0;0;0;0
AT2G40590;28,19571834;33,73475188;23,18945698;37,1655407
AT2G40600;3,947879098;9,453691529;8,7141537;9,202010559
AT2G40610;15,90840842;21,26497219;14,89711601;23,59668366
AT2G40620;2,482528314;3,75456337;3,914060609;4,747866127
AT2G40630;3,251533076;2,231134383;5,529032193;3,929807986
AT2G40640;1,610248272;4,735366631;3,001409801;4,790519613
AT2G40650;8,139214342;14,18180821;9,521814725;11,06670065
AT2G40660;18,32291541;13,37795844;20,08262331;18,32698292
AT2G40670;0,308172381;0,815637134;0;0,644638194
AT2G40690;2,684177726;3,044652696;2,87775301;6,898171697
AT2G40700;2,864271833;5,053895412;3,91983055;7,069986102
AT2G40710;0;0,848032978;0;0
AT2G40711;0;0,512998052;0;1,946148593
AT2G40715;0,834162936;0;2,945996614;2,791857144
AT2G40720;0,123412177;0,762145827;1,307556979;1,342405362
AT2G40730;10,25387276;16,32263266;15,44973775;15,57395371
AT2G40740;0;0;0;0
AT2G40745;0;0;0;0
AT2G40750;0;0,590181104;0;0
AT2G40760;8,028380409;9,949761851;7,932277024;9,916368415
AT2G40765;31,80612392;27,54069392;9,880796405;34,99110418
AT2G40770;2,677233171;4,041535808;4,254808963;3,086367839
AT2G40780;2,95593916;2,86860135;1,304928927;1,97864458
AT2G40790;0;0;0;0
AT2G40800;5,888251132;6,402885867;7,979637583;9,509950859
AT2G40805;1,609344654;1,419812789;0;0
AT2G40810;1,570672786;2,598178672;3,986988023;4,106937111
AT2G40815;2,387706169;2,681008891;3,258055519;4,358948619
AT2G40820;2,020708848;4,388260407;3,705488911;7,6735215
AT2G40830;4,502350723;9,097414856;2,308189689;8,992732194
AT2G40840;20,98612045;25,15660026;22,51738492;19,4494159
AT2G40850;0;0;0;0
AT2G40860;3,510222978;4,243797836;5,050623325;4,568804163
AT2G40880;28,74294558;19,67423321;27,56545665;21,97664842
AT2G40890;22,85748278;25,69242527;30,34673929;36,26744073
AT2G40900;17,23404123;18,05521931;12,36322748;15,47160721
AT2G40910;0;0,18113591;0;0
AT2G40920;5,229898453;9,887090234;5,112322963;11,56509639
AT2G40925;0;0;0;0
AT2G40930;4,999161255;5,145480748;6,947741868;5,964532686
AT2G40935;1,161896961;1,025060829;1,025862084;1,458280896
AT2G40940;9,209544551;13,81239841;11,84845294;16,07219825
AT2G40950;4,205414197;9,116354517;9,866089337;9,651488044
AT2G40955;0;0,228276843;0;0,108251059
AT2G40960;1,781274642;2,619157754;2,621205061;1,490435537
AT2G40970;0,809441765;5,236837012;1,429344674;2,934877768
AT2G40980;4,902311407;7,759501752;5,21947952;8,445052039
AT2G40990;0;0;0;0
AT2G40995;0;0;0;0
AT2G41000;2,716540848;1,917291951;2,638337121;1,136497686
AT2G41010;1,530745756;2,475862494;1,802034758;3,628967232
AT2G41020;1,681935056;3,642187703;2,16002055;5,62926282
AT2G41040;6,917154301;4,475184161;12,82531738;4,244350115
