gene;mut_22_GH-mut_29_GH_adjPval;wt_22_GH-wt_29_GH_adjPval
AT5G52390;0,999964783;0,309972096
AT2G07990;0,999964783;0,309972096
AT1G80110;0,999964783;0,308966787
AT5G45030;0,959928682;0,308940451
AT5G39670;0,999964783;0,308854057
AT1G04603;0,999964783;0,308405155
AT3G13435;0,999964783;0,307804596
AT1G64030;0,999964783;0,307804596
AT5G56880;0,63423314;0,307804596
AT3G16380;0,999964783;0,307483383
AT1G64405;0,999964783;0,307483383
AT4G14365;0,999964783;0,307483383
AT4G12850;0,999964783;0,307483383
AT4G24150;0,999964783;0,307483383
AT5G28520;0,999964783;0,307483383
AT5G03020;0,999964783;0,307483383
AT2G09335;0,999964783;0,307483383
AT1G61710;0,999964783;0,307483383
AT1G06287;0,999964783;0,307483383
AT1G06333;0,999964783;0,307483383
AT1G06473;0,999964783;0,307483383
AT1G19510;0,999964783;0,307483383
AT2G22380;0,999964783;0,307483383
AT5G49920;0,877362628;0,307483383
AT5G57200;0,63423314;0,307483383
AT1G68290;0,999964783;0,307483017
AT4G22233;0,999964783;0,306938878
AT1G35610;0,999964783;0,306680948
AT1G49210;0,999964783;0,306680948
AT1G04463;0,999964783;0,306680948
AT1G05575;0,999964783;0,306680948
AT1G05887;0,999964783;0,306680948
AT1G63140;0,999964783;0,306680948
AT5G46874;0,928070972;0,306680948
AT5G63750;0,343053507;0,306680948
AT1G06693;0,999964783;0,305162439
AT1G07773;0,999964783;0,305162439
AT1G09507;0,999964783;0,305162439
AT1G59725;0,999964783;0,305088507
AT3G02465;0,999964783;0,304944107
AT3G08170;0,999964783;0,304944107
AT1G06997;0,999964783;0,304944107
AT1G08547;0,999964783;0,304944107
AT1G20310;0,999964783;0,304944107
AT5G43770;0,983025385;0,304944107
AT5G22788;0,999964783;0,304687054
AT5G10435;0,999964783;0,304687054
AT1G07423;0,999964783;0,304687054
AT1G24256;0,999964783;0,304687054
AT5G67455;0,132540572;0,304687054
AT1G49000;0,999964783;0,304647097
AT3G02940;0,999964783;0,303964315
AT2G14620;0,999964783;0,303610135
AT2G09905;0,999964783;0,303610135
AT2G08110;0,999964783;0,303610135
AT1G26515;0,999964783;0,303205854
AT4G39830;0,999964783;0,302838342
AT1G63590;0,999964783;0,302838342
AT1G44180;0,999964783;0,302245131
AT1G27670;0,999964783;0,302245131
AT1G04507;0,999964783;0,302245131
AT4G35660;0,999964783;0,30199562
AT1G03103;0,999964783;0,30199562
AT1G59460;0,999964783;0,301973744
AT1G07397;0,999964783;0,301839839
AT2G07599;0,999964783;0,301368986
AT5G61090;0,999964783;0,301295223
AT3G08235;0,999964783;0,300817398
AT5G59490;0,999964783;0,300613224
AT1G72545;0,999964783;0,300613224
AT1G12340;0,999964783;0,300613224
AT5G58660;0,999964783;0,300289665
AT3G57600;0,999964783;0,299832744
AT4G00651;0,999964783;0,299832744
AT1G08087;0,999964783;0,299832744
AT1G13850;0,999964783;0,299832744
ATMG00430;0,038799213;0,299832744
AT1G14760;0,999964783;0,2984891
AT2G17690;0,999964783;0,297979007
AT2G35387;0,999964783;0,296648644
AT2G27930;0,999964783;0,296648644
AT5G01732;0,999964783;0,296648644
AT5G66640;0,999964783;0,296648644
AT4G05285;0,999964783;0,296648644
AT4G22950;0,999964783;0,296648644
AT1G06027;0,999964783;0,296648644
AT1G36675;0,999964783;0,296648644
AT5G43230;0,999964783;0,29598705
AT4G16640;0,999964783;0,29598705
AT2G39370;0,999964783;0,295946016
AT5G02675;0,999964783;0,295946016
AT4G27920;0,999964783;0,295946016
AT1G09223;0,999964783;0,295946016
AT3G20190;0,999964783;0,294565829
AT1G12411;0,999964783;0,294565829
AT2G33810;0,999964783;0,294211154
AT2G33385;0,999964783;0,294178246
AT1G02980;0,999964783;0,29304344
AT3G14225;0,999964783;0,292625943
AT1G27710;0,999964783;0,292625943
AT2G08960;0,999964783;0,291669812
AT2G23410;0,999964783;0,289970281
AT4G31398;0,999964783;0,289970281
AT3G50260;0,999964783;0,289970281
AT2G38325;0,999964783;0,289970281
AT1G01810;0,999964783;0,289970281
AT3G19310;0,999964783;0,289970281
AT5G49525;0,999964783;0,289970281
AT5G51520;0,999964783;0,289970281
AT3G04135;0,999964783;0,289970281
AT1G51538;0,999964783;0,289970281
AT2G03965;0,999964783;0,289970281
AT5G38320;0,999964783;0,289970281
AT1G21470;0,999964783;0,289970281
AT1G04313;0,999964783;0,289970281
AT1G06993;0,999964783;0,289970281
AT1G07597;0,999964783;0,289970281
AT1G11470;0,999964783;0,289970281
AT1G25098;0,999964783;0,289970281
AT1G73000;0,999964783;0,289970281
AT5G59260;0,606398528;0,289970281
AT5G51930;0,999964783;0,28966351
AT2G08640;0,999964783;0,289492348
AT5G56370;0,999964783;0,288795426
AT5G62320;0,999964783;0,288795426
AT2G09370;0,999964783;0,288795426
AT2G19190;0,999964783;0,288146229
AT1G30850;0,999964783;0,288146229
AT1G75050;0,999964783;0,288146229
AT3G25905;0,999964783;0,286466013
AT4G00525;0,999964783;0,286466013
AT1G19530;0,999964783;0,286466013
AT1G04483;0,999964783;0,286466013
AT2G03520;0,999964783;0,286032529
AT1G33100;0,999964783;0,286032529
AT1G06913;0,999964783;0,286032529
AT1G58983;0,999964783;0,286032529
AT2G07689;0,999964783;0,286028229
AT1G66650;0,999964783;0,286028229
AT1G07323;0,999964783;0,285884272
AT1G72850;0,999964783;0,28529522
AT2G01780;0,999964783;0,285283394
AT3G48290;0,999964783;0,285132357
AT4G05380;0,999964783;0,285132357
AT5G22870;0,999964783;0,285096721
AT1G56060;0,999964783;0,284777859
AT2G08150;0,999964783;0,284777859
AT1G07803;0,999964783;0,284705533
AT4G37095;0,999964783;0,284558126
AT1G10220;0,999964783;0,284558126
AT1G44542;0,999964783;0,284558126
AT1G69120;0,999964783;0,283640994
AT1G48060;0,999964783;0,2829871
AT1G17660;0,999964783;0,282921007
AT5G54610;0,708105363;0,282726505
AT3G46500;0,999964783;0,282414487
AT2G35859;0,999964783;0,282414487
AT1G66450;0,999964783;0,282392059
AT5G63087;0,393719213;0,282392059
AT1G44990;0,999964783;0,282073051
AT1G07967;0,999964783;0,281193844
AT1G80660;0,999964783;0,280353186
AT2G21650;0,999964783;0,280258439
AT1G07430;0,999964783;0,280258439
AT1G06443;0,999964783;0,280258439
AT1G12663;0,999964783;0,280258439
AT1G25150;0,999964783;0,280258439
AT5G41550;0,999964783;0,279547222
AT1G15190;0,999964783;0,279547222
AT1G07183;0,999964783;0,279547222
AT5G66607;0,168329616;0,279547222
AT1G07985;0,999964783;0,278797248
AT1G74830;0,999964783;0,278630573
AT1G05123;0,999964783;0,278630573
AT4G12382;0,999964783;0,278186081
AT2G33460;0,999964783;0,278186081
AT4G08155;0,999964783;0,278186081
AT1G03515;0,999964783;0,278186081
AT1G06037;0,999964783;0,278186081
AT1G07120;0,999964783;0,278186081
AT1G04570;0,999964783;0,276697974
AT1G05467;0,999964783;0,276697974
AT1G05957;0,999964783;0,276697974
AT1G66020;0,999964783;0,276676294
AT1G21520;0,999964783;0,274210645
AT2G14610;0,999964783;0,273234177
AT1G07313;0,999964783;0,272773665
AT4G24540;0,999964783;0,271855794
AT2G14800;0,999964783;0,271855794
AT2G20470;0,999964783;0,271855794
AT1G29570;0,999964783;0,271855794
AT3G01945;0,999964783;0,27161996
AT5G48575;0,913087854;0,270474432
AT1G20400;0,999964783;0,270373274
AT4G22230;0,999964783;0,269418986
AT1G48740;0,999964783;0,269418986
AT3G13525;0,999964783;0,269418986
AT5G46300;0,940361205;0,269418986
AT5G51650;0,797447062;0,269418986
AT2G21890;0,999964783;0,269281501
AT2G28920;0,999964783;0,269215153
AT1G66245;0,999964783;0,269215153
AT3G04300;0,999964783;0,267920681
AT2G19590;0,999964783;0,267847499
AT2G07768;0,999964783;0,267847499
AT3G20710;0,999964783;0,26694344
AT5G50995;0,80363989;0,26694344
AT3G05835;0,999964783;0,266223423
AT3G52160;0,999964783;0,266174183
AT1G60970;0,999964783;0,266174183
AT3G02725;0,999964783;0,265052049
AT3G59120;0,999964783;0,26476424
AT5G61120;0,513498242;0,264683533
AT1G74890;0,999964783;0,264437424
AT4G24000;0,999964783;0,264437424
AT1G21864;0,999964783;0,263668195
AT3G61190;0,999964783;0,263663645
AT4G38213;0,999964783;0,263663645
AT1G06383;0,999964783;0,263663645
AT1G14950;0,999964783;0,263663645
AT2G04852;0,999964783;0,263347905
AT5G37247;0,999964783;0,263203772
AT1G64120;0,999964783;0,263203772
AT1G70335;0,999964783;0,26252604
AT3G43153;0,999964783;0,260941944
AT1G60320;0,999964783;0,260929008
AT5G49050;0,895836558;0,260929008
AT5G59310;0,999964783;0,260852594
AT2G47270;0,999964783;0,260852594
AT2G32210;0,999964783;0,260852594
AT2G07665;0,999964783;0,260852594
AT3G53600;0,999964783;0,260852594
AT5G12960;0,999964783;0,260852594
AT1G01355;0,999964783;0,260852594
AT1G04763;0,999964783;0,260852594
AT2G07285;0,999964783;0,260852594
AT2G08675;0,999964783;0,260852594
AT5G63715;0,354029186;0,260852594
AT5G66535;0,169834404;0,260852594
AT1G05423;0,999964783;0,260666238
AT1G60360;0,999964783;0,260487841
AT1G05997;0,999964783;0,260487841
AT1G61120;0,999964783;0,260445614
AT5G28460;0,999964783;0,260387001
AT1G08113;0,999964783;0,260387001
AT3G04410;0,999964783;0,260387001
AT5G62110;0,457349479;0,260387001
AT3G04775;0,999964783;0,260011971
AT5G59070;0,999964783;0,259743341
AT4G19080;0,999964783;0,259002776
AT1G68770;0,999964783;0,257324091
AT1G54330;0,999964783;0,257237301
AT1G04697;0,999964783;0,257237301
AT5G52360;0,765542325;0,257237301
AT5G11190;0,999964783;0,257022774
AT3G60700;0,999964783;0,256549834
AT3G61340;0,999964783;0,256549834
AT4G37690;0,999964783;0,255839785
AT5G59385;0,599697537;0,255593281
AT2G09215;0,999964783;0,255249113
AT3G16280;0,999964783;0,254783459
AT1G02230;0,999964783;0,254551593
AT1G04593;0,999964783;0,254482259
AT1G59359;0,999964783;0,254482259
AT1G04773;0,999964783;0,252949211
AT5G53790;0,726703138;0,249621635
AT1G17065;0,999964783;0,249514901
AT1G04983;0,999964783;0,249464306
AT5G46940;0,927363019;0,249464306
AT4G13280;0,999964783;0,249428611
AT1G07727;0,999964783;0,249428611
AT1G08457;0,999964783;0,249428611
AT2G17960;0,999964783;0,249428611
AT5G60770;0,535368006;0,248708232
AT1G53935;0,999964783;0,247696291
AT1G18410;0,999964783;0,247696291
AT5G57750;0,632950773;0,24670783
AT4G28500;0,999964783;0,245899554
AT3G50170;0,999964783;0,245899554
AT1G08847;0,999964783;0,245899554
AT3G12203;0,999964783;0,245802003
AT2G19990;0,999964783;0,245802003
AT1G09667;0,999964783;0,245802003
AT3G52748;0,999964783;0,244805608
AT4G13190;0,999964783;0,244805608
AT1G04683;0,999964783;0,244805608
AT1G14687;0,999964783;0,244345336
AT3G53160;0,999964783;0,244345336
AT1G54280;0,999964783;0,244345336
AT2G21188;0,999964783;0,244345336
AT5G61110;0,514440174;0,244345336
AT5G62800;0,412228388;0,244345336
ATMG01180;0,004831814;0,243354898
AT5G05275;0,999964783;0,243308924
AT3G26120;0,999964783;0,243308924
AT3G04305;0,999964783;0,243308924
AT3G55940;0,999964783;0,243222401
AT2G35736;0,999964783;0,242415742
AT1G13430;0,999964783;0,242349429
AT2G33380;0,999964783;0,242349429
ATCG01200;0,999964783;0,24167428
AT1G07303;0,999964783;0,24167428
AT2G31620;0,999964783;0,24167428
AT4G11480;0,999964783;0,240659659
AT3G09515;0,999964783;0,240659659
AT1G09833;0,999964783;0,240659659
AT2G15360;0,999964783;0,240659659
AT1G30140;0,999964783;0,239980507
AT3G03345;0,999964783;0,239980507
AT3G06890;0,999964783;0,239927182
AT1G06153;0,999964783;0,239927182
AT1G74540;0,999964783;0,239927182
AT1G04597;0,999964783;0,238595383
AT1G04043;0,999964783;0,237092174
AT5G02220;0,999964783;0,236924093
AT1G06103;0,999964783;0,236924093
AT4G13540;0,999964783;0,235844528
AT5G03010;0,999964783;0,235844528
AT4G35685;0,999964783;0,235671088
AT4G15953;0,999964783;0,235671088
AT3G26040;0,999964783;0,235304455
AT1G16120;0,999964783;0,235304455
AT2G21455;0,999964783;0,235304455
AT2G38152;0,999964783;0,234753107
AT3G28580;0,999964783;0,23419306
AT4G06536;0,999964783;0,234175405
AT1G25250;0,999964783;0,234175405
AT4G28460;0,999964783;0,234175405
AT5G09120;0,999964783;0,234175405
AT1G10010;0,999964783;0,234175405
AT1G80990;0,999964783;0,234175405
AT2G05720;0,999964783;0,234175405
AT2G08295;0,999964783;0,234175405
AT5G66430;0,169834404;0,234175405
AT1G07901;0,999964783;0,234046076
AT4G08755;0,999964783;0,234046076
AT4G21310;0,999964783;0,232232238
AT5G52975;0,753073226;0,232232238
AT5G52270;0,765965863;0,231288664
AT1G08633;0,999964783;0,231271519
AT2G32020;0,999964783;0,23114915
AT1G78478;0,999964783;0,23114915
AT5G46130;0,940361205;0,23114915
AT5G50480;0,852926565;0,23114915
AT3G57140;0,999964783;0,23105219
AT2G14580;0,999964783;0,230350543
AT1G59865;0,999964783;0,230335937
AT3G27185;0,999964783;0,228780818
AT1G02813;0,999964783;0,228780818
AT1G03320;0,999964783;0,228780818
AT3G52770;0,999964783;0,228626244
AT5G59990;0,999964783;0,228626244
AT1G23037;0,999964783;0,228626244
AT1G05163;0,999964783;0,228291195
AT1G54530;0,999964783;0,227358314
AT1G17400;0,999964783;0,22719412
AT3G18670;0,999964783;0,226867174
AT1G05633;0,999964783;0,226566822
AT4G34881;0,999964783;0,226531587
AT1G20150;0,999964783;0,223952423
AT2G30690;0,999964783;0,223640111
AT1G32575;0,999964783;0,222816855
AT3G23550;0,999964783;0,222196678
AT1G66045;0,999964783;0,221593767
AT1G04537;0,999964783;0,221573513
AT2G09385;0,999964783;0,220498142
AT5G48980;0,895836558;0,218909233
AT5G38565;0,999964783;0,217940929
AT1G13530;0,999964783;0,217940929
AT5G53670;0,736390145;0,217940929
AT3G11150;0,999964783;0,217774065
AT4G11000;0,999964783;0,217774065
AT1G07287;0,999964783;0,217774065
AT5G61345;0,49226346;0,217774065
AT5G39420;0,999964783;0,217355734
AT4G03470;0,999964783;0,217355734
AT3G47840;0,999964783;0,216958552
AT3G29300;0,999964783;0,215632757
AT5G55750;0,67272628;0,215632757
AT3G48520;0,999964783;0,215615772
AT1G07697;0,999964783;0,214725808
AT4G13680;0,999964783;0,213479969
AT1G09767;0,999964783;0,212939426
AT2G27070;0,999964783;0,212939426
AT4G33985;0,999964783;0,212559669
AT2G06002;0,999964783;0,212559669
AT5G08425;0,999964783;0,211259273
AT1G03325;0,999964783;0,2106536
AT1G47920;0,999964783;0,2106536
AT5G59945;0,565436672;0,210208104
AT1G67775;0,999964783;0,206538508
AT5G46950;0,924769074;0,206538508
AT5G50630;0,835778466;0,206538508
AT1G16980;0,999964783;0,206087167
AT3G09400;0,999964783;0,205971854
AT1G08135;0,999964783;0,205971854
AT1G20690;0,999964783;0,205971854
AT1G53550;0,999964783;0,205971854
AT1G74035;0,999964783;0,205971854
AT3G11020;0,999964783;0,205089208
AT5G63085;0,397447655;0,203724607
AT3G04443;0,999964783;0,20292123
AT5G44330;0,974609038;0,202887716
AT1G63390;0,999964783;0,202024203
AT2G07970;0,999964783;0,202024203
AT2G31480;0,999964783;0,200712259
AT5G01580;0,999964783;0,200344949
AT4G16160;0,999964783;0,200344949
AT5G53240;0,999964783;0,200344949
AT2G04755;0,999964783;0,200344949
AT1G24881;0,999964783;0,200344949
AT1G47610;0,999964783;0,199501222
AT1G45015;0,999964783;0,199426274
AT1G04455;0,999964783;0,199426274
AT1G51670;0,999964783;0,198527457
AT5G25970;0,999964783;0,198282499
AT1G04778;0,999964783;0,198180468
AT2G13570;0,999964783;0,198180468
AT4G35783;0,999964783;0,198180468
AT1G05663;0,999964783;0,198180468
AT1G07147;0,999964783;0,198180468
AT1G09517;0,999964783;0,198180468
AT2G03895;0,999964783;0,198171615
AT5G08175;0,999964783;0,197894192
AT1G06347;0,999964783;0,197894192
AT1G06593;0,999964783;0,197894192
AT2G28355;0,999964783;0,197000751
AT5G63145;0,392879666;0,197000751
AT2G09885;0,999964783;0,19589523
AT1G09220;0,999964783;0,194303698
AT1G05213;0,999964783;0,194303698
AT2G01770;0,999964783;0,194303698
AT4G28700;0,999964783;0,193900154
AT2G07708;0,999964783;0,193900154
AT1G51870;0,999964783;0,19291622
AT1G28040;0,999964783;0,19291622
AT1G66460;0,999964783;0,191453141
AT3G61113;0,999964783;0,190567191
ATCG00905;0,999964783;0,190567191
AT2G38465;0,999964783;0,190567191
AT1G02700;0,999964783;0,190567191
AT1G25155;0,999964783;0,190567191
AT5G43590;0,985665565;0,190567191
ATCG00860;0,999964783;0,190027214
AT1G03810;0,999964783;0,189621111
AT5G53520;0,749319819;0,189621111
AT1G31790;0,999964783;0,18866649
AT1G05107;0,999964783;0,18866649
ATMG00590;0,999964783;0,188481313
AT1G07167;0,999964783;0,188481313
AT1G05533;0,999964783;0,188401887
AT4G31070;0,999964783;0,187151743
AT1G09860;0,999964783;0,186826539
AT4G24860;0,999964783;0,185859643
AT1G04707;0,999964783;0,185482155
AT1G23201;0,999964783;0,185090787
AT2G11035;0,999964783;0,185015856
AT1G20360;0,999964783;0,184904123
AT5G51870;0,779259677;0,184732667
AT1G18710;0,999964783;0,18359038
AT2G42540;0,999964783;0,18359038
AT4G07625;0,999964783;0,18359038
AT4G15380;0,999964783;0,18359038
AT1G29000;0,999964783;0,18359038
AT1G75891;0,999964783;0,18359038
AT3G13784;0,999964783;0,18359038
AT1G58007;0,999964783;0,18359038
AT1G06480;0,999964783;0,18359038
AT1G10715;0,999964783;0,18359038
AT1G78360;0,999964783;0,18359038
AT2G35740;0,999964783;0,18359038
AT2G41860;0,999964783;0,18359038
AT3G02775;0,999964783;0,18359038
ATCG00840;0,132540572;0,18359038
AT2G37720;0,999964783;0,183434935
AT3G47870;0,999964783;0,183434935
AT3G63095;0,999964783;0,183434935
AT3G07725;0,999964783;0,183266245
AT1G11362;0,999964783;0,183266245
AT1G06250;0,999964783;0,183257711
AT1G21510;0,999964783;0,18313407
AT1G08393;0,999964783;0,182894831
AT2G15180;0,999964783;0,182894831
AT3G28155;0,999964783;0,182280608
AT4G19970;0,999964783;0,182280608
ATMG00230;0,06899036;0,182280608
AT3G46020;0,999964783;0,182181556
AT5G57810;0,999964783;0,182178285
AT2G07643;0,999964783;0,182165846
AT2G07644;0,999964783;0,182165846
AT3G25795;0,999964783;0,182165846
AT4G25580;0,999964783;0,182165846
AT1G08063;0,999964783;0,182165846
AT1G11980;0,999964783;0,182165846
AT1G20420;0,999964783;0,182165846
AT2G29470;0,999964783;0,182165846
ATMG01230;0,004651348;0,182165846
AT2G38490;0,999964783;0,181524464
AT1G04133;0,999964783;0,181524464
AT3G58210;0,999964783;0,181303979
AT1G11735;0,999964783;0,181286339
AT1G61065;0,999964783;0,181075602
AT1G49270;0,999964783;0,181075602
AT1G29780;0,999964783;0,1808409
AT1G45063;0,999964783;0,1808409
AT4G31710;0,999964783;0,180626985
AT3G44800;0,999964783;0,180366383
AT4G14060;0,999964783;0,179174022
AT1G03935;0,999964783;0,179012724
AT5G01445;0,999964783;0,179012724
AT3G55820;0,999964783;0,179012724
AT5G39330;0,999964783;0,179012724
AT5G60630;0,999964783;0,179012724
AT5G61750;0,999964783;0,179012724
AT1G04625;0,999964783;0,179012724
AT1G06045;0,999964783;0,179012724
AT2G12405;0,999964783;0,179012724
AT5G62490;0,442875227;0,179012724
AT1G66810;0,999964783;0,178724501
AT2G34140;0,999964783;0,178724501
AT1G11593;0,999964783;0,178724501
AT3G44120;0,999964783;0,177593578
AT2G34325;0,999964783;0,177593578
AT3G01572;0,999964783;0,177593578
AT1G74110;0,999964783;0,177593578
AT3G46760;0,999964783;0,174965215
AT1G07393;0,999964783;0,174965215
AT2G02835;0,999964783;0,174965215
AT2G34230;0,999964783;0,173629757
AT5G44900;0,999964783;0,173552499
AT3G17280;0,999964783;0,173445197
AT3G27290;0,999964783;0,173445197
AT2G09035;0,999964783;0,173445197
AT2G34180;0,999964783;0,173196338
AT1G05783;0,999964783;0,173102005
AT1G03746;0,999964783;0,173102005
AT3G26237;0,999964783;0,173102005
AT3G21620;0,999964783;0,173102005
AT1G30160;0,999964783;0,173102005
AT5G35960;0,999964783;0,173102005
AT1G63580;0,999964783;0,173102005
AT1G32375;0,999964783;0,173102005
AT1G09513;0,999964783;0,173102005
AT1G11250;0,999964783;0,173102005
AT3G54520;0,999964783;0,173102005
AT1G04447;0,999964783;0,173102005
AT1G04967;0,999964783;0,173102005
AT1G11560;0,999964783;0,173102005
AT1G56030;0,999964783;0,173102005
AT5G55856;0,659098742;0,173102005
AT5G59040;0,616594018;0,173102005
AT4G36110;0,999964783;0,172447582
AT3G44766;0,999964783;0,170264653
AT3G22886;0,999964783;0,170264653
AT1G75190;0,999964783;0,170264653
AT1G09373;0,999964783;0,170264653
AT5G43610;0,985665565;0,170264653
AT1G05863;0,999964783;0,169524989
AT1G18290;0,999964783;0,168999162
AT5G50290;0,999964783;0,168999162
AT1G47760;0,999964783;0,168999162
AT1G01670;0,999964783;0,168999162
AT4G19980;0,999964783;0,168999162
AT2G42340;0,999964783;0,168999162
AT1G03800;0,999964783;0,168999162
AT1G13480;0,999964783;0,168999162
AT4G29710;0,999964783;0,168999162
AT5G08125;0,999964783;0,168999162
